event_id,underlying_ticker,earnings_date,expiration_date,underlying_price_date_used,option_ticker,strike,contract_type,bar_date,relative_day,open,high,low,close,volume,vwap,transactions
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307C00285000,285,call,2025-03-04,pre_earnings_day,5.92,8.0,3.52,5.8,436,4.9016,88
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307C00285000,285,call,2025-03-05,earnings_day,5.6,8.6,4.61,7.93,335,5.509,37
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307C00285000,285,call,2025-03-06,post_day_1,9.62,12.74,3.3,3.8,952,7.3996,47
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307C00285000,285,call,2025-03-07,expiration_day,3.3,3.3,0.01,0.01,473,0.5924,78
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307C00290000,290,call,2025-03-04,pre_earnings_day,4.85,5.55,1.9,3.3,498,3.6555,124
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307C00290000,290,call,2025-03-05,earnings_day,3.5,5.09,2.54,4.42,308,3.5589,67
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307C00290000,290,call,2025-03-06,post_day_1,2.8,8.45,1.27,1.48,734,3.6561,74
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307C00290000,290,call,2025-03-07,expiration_day,1.25,1.45,0.01,0.01,476,0.2955,80
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307C00295000,295,call,2025-03-04,pre_earnings_day,2.62,2.88,0.81,1.55,973,2.0017,100
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307C00295000,295,call,2025-03-05,earnings_day,1.6,2.65,0.95,2.39,632,1.5881,177
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307C00295000,295,call,2025-03-06,post_day_1,0.76,5.0,0.37,0.46,1393,1.5931,244
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307C00295000,295,call,2025-03-07,expiration_day,0.3,0.33,0.01,0.01,415,0.0771,100
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307P00285000,285,put,2025-03-04,pre_earnings_day,3.52,6.15,1.86,3.3,1169,3.5964,400
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307P00285000,285,put,2025-03-05,earnings_day,3.55,3.65,1.16,1.21,1076,2.777,491
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307P00285000,285,put,2025-03-06,post_day_1,2.98,3.25,0.35,2.61,560,1.7377,159
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307P00285000,285,put,2025-03-07,expiration_day,2.72,9.54,0.99,2.61,394,4.1154,140
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307P00290000,290,put,2025-03-04,pre_earnings_day,4.85,9.25,3.63,5.5,538,6.1454,119
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307P00290000,290,put,2025-03-05,earnings_day,4.35,6.3,2.6,2.6,263,4.4882,62
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307P00290000,290,put,2025-03-06,post_day_1,6.02,6.1,0.95,5.55,1034,2.3623,183
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307P00290000,290,put,2025-03-07,expiration_day,4.97,14.3,3.1,6.88,389,8.9772,127
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307P00295000,295,put,2025-03-04,pre_earnings_day,7.63,12.9,6.53,6.53,477,10.5656,68
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307P00295000,295,put,2025-03-05,earnings_day,8.4,9.5,5.01,5.01,45,7.9484,11
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307P00295000,295,put,2025-03-06,post_day_1,4.67,10.1,2.01,10.1,652,3.2815,64
CRM_Q4_2025_2025-03-05,CRM,2025-03-05,2025-03-07,2025-03-05,O:CRM250307P00295000,295,put,2025-03-07,expiration_day,10.5,19.5,7.6,13.78,684,13.1849,75
