event_id,underlying_ticker,earnings_date,expiration_date,underlying_price_date_used,option_ticker,strike,contract_type,bar_date,relative_day,open,high,low,close,volume,vwap,transactions
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306C00190000,190,call,2026-03-02,earnings_day,6.5,7.85,5.3,6.15,310,6.8319,51
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306C00190000,190,call,2026-03-03,post_day_1,5.0,9.73,4.25,7.9,445,7.1795,55
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306C00190000,190,call,2026-03-04,,6.25,7.05,4.8,4.8,396,6.5079,33
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306C00190000,190,call,2026-03-05,,6.5,14.55,6.2,12.0,220,11.8638,97
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306C00190000,190,call,2026-03-06,expiration_day,11.51,12.0,8.0,11.1,100,10.6123,47
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306C00195000,195,call,2026-03-02,earnings_day,3.5,5.07,2.8,3.3,799,3.5598,235
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306C00195000,195,call,2026-03-03,post_day_1,1.6,6.0,1.14,4.4,1734,4.3914,283
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306C00195000,195,call,2026-03-04,,3.85,4.0,2.05,2.05,462,3.0765,161
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306C00195000,195,call,2026-03-05,,2.58,9.78,2.4,6.95,470,6.8763,178
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306C00195000,195,call,2026-03-06,expiration_day,7.1,7.7,3.4,7.55,365,5.4804,207
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306C00200000,200,call,2026-03-02,earnings_day,2.16,2.9,1.31,1.57,1380,1.8698,503
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306C00200000,200,call,2026-03-03,post_day_1,1.2,3.15,0.85,2.25,5693,1.4914,681
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306C00200000,200,call,2026-03-04,,1.16,2.0,0.66,0.69,1676,1.1595,378
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306C00200000,200,call,2026-03-05,,1.0,5.45,0.76,3.01,4617,3.2956,1123
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306C00200000,200,call,2026-03-06,expiration_day,2.67,3.6,0.5,2.07,5552,1.3073,729
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306P00190000,190,put,2026-03-02,earnings_day,3.25,4.25,2.4,2.98,2691,3.2653,178
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306P00190000,190,put,2026-03-03,post_day_1,4.01,4.3,1.15,1.61,1074,2.4766,176
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306P00190000,190,put,2026-03-04,,1.7,2.98,0.97,1.62,708,1.3429,199
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306P00190000,190,put,2026-03-05,,0.77,1.0,0.14,0.15,790,0.3629,160
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306P00190000,190,put,2026-03-06,expiration_day,0.1,0.2,0.01,0.02,571,0.0793,77
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306P00195000,195,put,2026-03-02,earnings_day,4.77,7.02,4.44,4.8,129,5.5743,52
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306P00195000,195,put,2026-03-03,post_day_1,6.51,7.18,2.38,3.2,868,4.0468,99
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306P00195000,195,put,2026-03-04,,4.35,4.35,2.5,3.86,222,3.1252,69
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306P00195000,195,put,2026-03-05,,2.0,2.3,0.35,0.55,426,0.735,125
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306P00195000,195,put,2026-03-06,expiration_day,0.43,0.87,0.01,0.23,178,0.2699,81
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306P00200000,200,put,2026-03-02,earnings_day,7.95,9.75,7.93,8.6,52,8.9727,16
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306P00200000,200,put,2026-03-03,post_day_1,10.2,10.5,4.5,5.85,55,6.386,31
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306P00200000,200,put,2026-03-04,,6.68,6.75,5.34,6.75,107,5.6779,22
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306P00200000,200,put,2026-03-05,,6.23,6.23,1.09,1.62,1832,1.8026,381
CRM_Q4_2026_2026-03-02,CRM,2026-03-02,2026-03-06,2026-03-02,O:CRM260306P00200000,200,put,2026-03-06,expiration_day,1.19,3.28,0.01,0.03,1512,0.8843,292
