event_id,underlying_ticker,earnings_date,expiration_date,underlying_price_date_used,option_ticker,strike,contract_type,bar_date,relative_day,open,high,low,close,volume,vwap,transactions
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207C00185000,185,call,2025-02-04,pre_earnings_day,19.2,22.36,19.2,22.3,133,20.9732,49
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207C00185000,185,call,2025-02-05,earnings_day,7.3,8.05,4.35,6.9,6218,5.0648,880
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207C00185000,185,call,2025-02-06,post_day_1,5.2,7.2,4.6,6.72,1047,5.8741,197
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207C00185000,185,call,2025-02-07,expiration_day,6.2,6.2,0.25,0.4,29409,0.8656,4601
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207C00190000,190,call,2025-02-04,pre_earnings_day,15.24,18.1,14.94,17.7,622,16.7551,194
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207C00190000,190,call,2025-02-05,earnings_day,3.75,4.15,1.58,2.97,42716,2.3148,7909
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207C00190000,190,call,2025-02-06,post_day_1,1.72,2.74,1.46,2.35,16770,1.9758,3381
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207C00190000,190,call,2025-02-07,expiration_day,1.64,1.64,0.01,0.01,46732,0.2662,4517
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207C00195000,195,call,2025-02-04,pre_earnings_day,11.44,14.15,11.3,13.7,1282,13.0138,321
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207C00195000,195,call,2025-02-05,earnings_day,1.65,1.65,0.44,0.81,70415,0.8126,9496
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207C00195000,195,call,2025-02-06,post_day_1,0.35,0.55,0.17,0.26,33171,0.3119,4379
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207C00195000,195,call,2025-02-07,expiration_day,0.1,0.1,0.01,0.01,9831,0.0419,1244
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207P00185000,185,put,2025-02-04,pre_earnings_day,0.85,0.98,0.51,0.6,9368,0.7063,2015
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207P00185000,185,put,2025-02-05,earnings_day,0.88,1.36,0.32,0.33,30143,0.6879,6178
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207P00185000,185,put,2025-02-06,post_day_1,0.54,0.68,0.07,0.08,5372,0.184,1162
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207P00185000,185,put,2025-02-07,expiration_day,0.06,2.0,0.01,0.01,44473,0.5147,7733
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207P00190000,190,put,2025-02-04,pre_earnings_day,1.67,1.84,1.05,1.22,11702,1.374,2879
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207P00190000,190,put,2025-02-05,earnings_day,2.52,3.5,1.31,1.44,25504,2.2748,6086
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207P00190000,190,put,2025-02-06,post_day_1,2.19,2.67,0.59,0.65,13708,1.2085,2615
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207P00190000,190,put,2025-02-07,expiration_day,0.67,6.67,0.46,4.6,12770,2.5238,2914
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207P00195000,195,put,2025-02-04,pre_earnings_day,3.04,3.23,2.05,2.26,7900,2.5048,2365
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207P00195000,195,put,2025-02-05,earnings_day,5.3,7.3,3.74,4.35,6056,5.3115,1385
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207P00195000,195,put,2025-02-06,post_day_1,5.48,6.5,3.31,3.65,840,4.5831,253
GOOGL_Q4_2024_2025-02-05,GOOGL,2025-02-05,2025-02-07,2025-02-05,O:GOOGL250207P00195000,195,put,2025-02-07,expiration_day,4.72,11.58,3.98,9.74,2539,8.8648,439
