event_id,underlying_ticker,earnings_date,expiration_date,underlying_price_date_used,option_ticker,strike,contract_type,bar_date,relative_day,open,high,low,close,volume,vwap,transactions
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117C00405000,405,call,2025-01-13,earnings_day,6.0,8.7,6.0,7.81,178,7.2933,79
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117C00405000,405,call,2025-01-14,post_day_1,5.75,9.16,5.5,9.16,216,6.4866,53
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117C00405000,405,call,2025-01-15,,17.0,19.47,13.04,15.0,34,16.3712,20
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117C00405000,405,call,2025-01-16,,18.22,22.78,18.22,22.05,26,20.2512,8
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117C00405000,405,call,2025-01-17,expiration_day,22.91,22.91,22.91,22.91,1,22.91,1
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117C00410000,410,call,2025-01-13,earnings_day,3.88,5.8,3.5,4.4,581,4.5265,228
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117C00410000,410,call,2025-01-14,post_day_1,4.44,6.2,3.2,6.2,494,4.0307,171
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117C00410000,410,call,2025-01-15,,11.1,14.6,8.28,8.48,174,11.4657,79
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117C00410000,410,call,2025-01-16,,13.37,18.9,13.37,18.9,40,15.8845,23
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117C00410000,410,call,2025-01-17,expiration_day,25.52,25.52,17.48,20.06,83,20.0378,21
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117C00415000,415,call,2025-01-13,earnings_day,2.22,3.5,2.15,2.56,313,2.6328,144
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117C00415000,415,call,2025-01-14,post_day_1,2.45,3.54,1.7,3.45,472,2.2504,176
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117C00415000,415,call,2025-01-15,,8.7,10.0,4.32,4.92,309,6.5878,155
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117C00415000,415,call,2025-01-16,,7.73,13.05,7.73,12.15,72,9.9124,26
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117C00415000,415,call,2025-01-17,expiration_day,17.68,17.68,11.33,15.3,50,15.422,34
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117P00405000,405,put,2025-01-13,earnings_day,6.37,6.37,3.44,3.82,431,4.2121,166
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117P00405000,405,put,2025-01-14,post_day_1,4.21,4.95,1.98,1.98,263,3.6133,117
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117P00405000,405,put,2025-01-15,,0.59,0.59,0.18,0.45,508,0.3018,108
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117P00405000,405,put,2025-01-16,,0.23,0.23,0.03,0.03,351,0.0659,56
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117P00405000,405,put,2025-01-17,expiration_day,0.05,0.19,0.01,0.01,46,0.0339,16
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117P00410000,410,put,2025-01-13,earnings_day,10.59,10.59,5.4,6.05,195,6.7894,91
ADBE_Q4_2024_2025-01-13,ADBE,2025-01-13,2025-01-17,2025-01-13,O:ADBE250117P00410000,410,put,2025-01-14,post_day_1,5.87,7.1,3.5,3.5,167,4.9426,77
