event_id,underlying_ticker,earnings_date,expiration_date,underlying_price_date_used,option_ticker,strike,contract_type,bar_date,relative_day,open,high,low,close,volume,vwap,transactions
TSLA_Q4_2025_2026-01-29,TSLA,2026-01-29,2026-01-30,2026-01-29,O:TSLA260130C00410000,410,call,2026-01-28,pre_earnings_day,26.52,31.55,26.15,26.29,2424,28.8505,609
TSLA_Q4_2025_2026-01-29,TSLA,2026-01-29,2026-01-30,2026-01-29,O:TSLA260130C00410000,410,call,2026-01-29,earnings_day,29.39,31.17,8.3,9.02,12864,13.3291,3238
TSLA_Q4_2025_2026-01-29,TSLA,2026-01-29,2026-01-30,2026-01-29,O:TSLA260130C00410000,410,call,2026-01-30,expiration_day,15.08,29.7,13.65,20.72,2379,23.4747,523
TSLA_Q4_2025_2026-01-29,TSLA,2026-01-29,2026-01-30,2026-01-29,O:TSLA260130C00415000,415,call,2026-01-28,pre_earnings_day,22.7,27.4,22.45,22.45,1293,24.6464,398
TSLA_Q4_2025_2026-01-29,TSLA,2026-01-29,2026-01-30,2026-01-29,O:TSLA260130C00415000,415,call,2026-01-29,earnings_day,23.37,23.94,5.2,5.8,10514,7.9335,2420
TSLA_Q4_2025_2026-01-29,TSLA,2026-01-29,2026-01-30,2026-01-29,O:TSLA260130C00415000,415,call,2026-01-30,expiration_day,10.0,24.7,9.14,15.55,2013,17.3309,601
TSLA_Q4_2025_2026-01-29,TSLA,2026-01-29,2026-01-30,2026-01-29,O:TSLA260130C00420000,420,call,2026-01-28,pre_earnings_day,19.35,23.85,19.0,19.05,11942,21.1578,2862
TSLA_Q4_2025_2026-01-29,TSLA,2026-01-29,2026-01-30,2026-01-29,O:TSLA260130C00420000,420,call,2026-01-29,earnings_day,21.2,21.6,2.97,3.4,53202,6.374,11953
TSLA_Q4_2025_2026-01-29,TSLA,2026-01-29,2026-01-30,2026-01-29,O:TSLA260130C00420000,420,call,2026-01-30,expiration_day,7.94,19.9,5.5,10.2,12530,11.185,3129
TSLA_Q4_2025_2026-01-29,TSLA,2026-01-29,2026-01-30,2026-01-29,O:TSLA260130P00410000,410,put,2026-01-28,pre_earnings_day,4.35,4.7,3.05,4.55,11886,3.9016,3021
TSLA_Q4_2025_2026-01-29,TSLA,2026-01-29,2026-01-30,2026-01-29,O:TSLA260130P00410000,410,put,2026-01-29,earnings_day,1.0,4.15,0.46,2.4,51695,2.0054,11690
TSLA_Q4_2025_2026-01-29,TSLA,2026-01-29,2026-01-30,2026-01-29,O:TSLA260130P00410000,410,put,2026-01-30,expiration_day,0.61,1.1,0.01,0.01,16797,0.2264,3119
TSLA_Q4_2025_2026-01-29,TSLA,2026-01-29,2026-01-30,2026-01-29,O:TSLA260130P00415000,415,put,2026-01-28,pre_earnings_day,5.7,6.0,4.11,5.9,9547,5.3036,2620
TSLA_Q4_2025_2026-01-29,TSLA,2026-01-29,2026-01-30,2026-01-29,O:TSLA260130P00415000,415,put,2026-01-29,earnings_day,0.82,6.3,0.75,4.2,48154,3.5993,12305
TSLA_Q4_2025_2026-01-29,TSLA,2026-01-29,2026-01-30,2026-01-29,O:TSLA260130P00415000,415,put,2026-01-30,expiration_day,1.98,1.98,0.01,0.02,23270,0.4992,4652
TSLA_Q4_2025_2026-01-29,TSLA,2026-01-29,2026-01-30,2026-01-29,O:TSLA260130P00420000,420,put,2026-01-28,pre_earnings_day,7.3,7.7,5.42,7.55,10811,6.6535,3595
TSLA_Q4_2025_2026-01-29,TSLA,2026-01-29,2026-01-30,2026-01-29,O:TSLA260130P00420000,420,put,2026-01-29,earnings_day,1.4,9.14,1.24,6.75,99971,4.9335,21940
TSLA_Q4_2025_2026-01-29,TSLA,2026-01-29,2026-01-30,2026-01-29,O:TSLA260130P00420000,420,put,2026-01-30,expiration_day,2.87,3.2,0.01,0.01,52725,0.8112,9683
