event_id,underlying_ticker,earnings_date,expiration_date,underlying_price_date_used,option_ticker,strike,contract_type,bar_date,relative_day,open,high,low,close,volume,vwap,transactions
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801C00510000,510,call,2025-07-29,pre_earnings_day,13.45,14.95,11.47,12.05,1522,12.7201,463
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801C00510000,510,call,2025-07-30,earnings_day,13.25,13.25,9.65,11.62,2389,11.1223,805
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801C00510000,510,call,2025-07-31,post_day_1,45.1,45.45,22.55,24.33,3210,27.7257,713
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801C00510000,510,call,2025-08-01,expiration_day,24.45,24.6,11.12,13.8,941,16.6516,333
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801C00515000,515,call,2025-07-29,pre_earnings_day,10.85,12.12,9.0,9.55,3448,10.1094,1043
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801C00515000,515,call,2025-07-30,earnings_day,10.7,10.75,7.45,8.8,5903,8.8116,1725
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801C00515000,515,call,2025-07-31,post_day_1,38.75,40.26,17.75,19.5,5399,23.7074,1182
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801C00515000,515,call,2025-08-01,expiration_day,19.75,20.21,6.2,8.9,2288,10.7413,641
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801C00520000,520,call,2025-07-29,pre_earnings_day,8.65,9.63,6.94,7.35,2208,7.8922,652
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801C00520000,520,call,2025-07-30,earnings_day,8.45,8.53,5.47,6.9,3812,6.5426,1243
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801C00520000,520,call,2025-07-31,post_day_1,35.15,35.4,12.92,14.54,3760,19.2788,1123
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801C00520000,520,call,2025-08-01,expiration_day,15.45,15.5,2.15,4.05,9423,3.9777,1320
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801P00510000,510,put,2025-07-29,pre_earnings_day,8.04,9.65,7.1,9.1,2372,8.964,465
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801P00510000,510,put,2025-07-30,earnings_day,7.95,10.0,7.5,7.5,5360,8.7323,1371
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801P00510000,510,put,2025-07-31,post_day_1,0.03,0.47,0.01,0.16,4673,0.1597,1104
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801P00510000,510,put,2025-08-01,expiration_day,0.11,0.22,0.01,0.01,2267,0.0611,569
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801P00515000,515,put,2025-07-29,pre_earnings_day,9.85,12.15,9.32,11.65,1007,10.6908,299
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801P00515000,515,put,2025-07-30,earnings_day,10.95,12.7,10.14,10.14,1076,10.8812,302
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801P00515000,515,put,2025-07-31,post_day_1,0.08,0.41,0.05,0.24,4554,0.2658,1182
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801P00515000,515,put,2025-08-01,expiration_day,0.17,0.35,0.01,0.01,4850,0.1044,1229
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801P00520000,520,put,2025-07-29,pre_earnings_day,12.5,15.0,11.85,14.69,895,14.1202,133
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801P00520000,520,put,2025-07-30,earnings_day,13.95,15.75,13.29,13.38,472,14.0876,148
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801P00520000,520,put,2025-07-31,post_day_1,0.1,0.73,0.03,0.45,7676,0.5126,2272
MSFT_Q4_2025_2025-07-30,MSFT,2025-07-30,2025-08-01,2025-07-30,O:MSFT250801P00520000,520,put,2025-08-01,expiration_day,0.28,1.28,0.01,0.01,22249,0.4119,4185
