event_id,underlying_ticker,earnings_date,expiration_date,underlying_price_date_used,option_ticker,strike,contract_type,bar_date,relative_day,open,high,low,close,volume,vwap,transactions
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227C00190000,190,call,2026-02-24,pre_earnings_day,6.85,8.15,4.75,7.55,35139,6.6263,6740
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227C00190000,190,call,2026-02-25,earnings_day,8.45,10.57,7.85,9.4,29497,9.7591,3945
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227C00190000,190,call,2026-02-26,post_day_1,7.25,7.25,0.36,0.42,380134,1.3448,39864
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227C00190000,190,call,2026-02-27,expiration_day,0.1,0.13,0.01,0.01,131300,0.0269,6091
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227C00195000,195,call,2026-02-24,pre_earnings_day,4.2,5.31,2.85,4.8,41657,4.3855,7432
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227C00195000,195,call,2026-02-25,earnings_day,5.5,7.35,5.05,6.37,69240,6.3993,13872
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227C00195000,195,call,2026-02-26,post_day_1,3.3,3.35,0.09,0.09,270403,0.585,24564
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227C00195000,195,call,2026-02-27,expiration_day,0.04,0.13,0.01,0.01,53045,0.015,3371
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227C00200000,200,call,2026-02-24,pre_earnings_day,2.5,3.2,1.54,2.85,62933,2.5797,9968
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227C00200000,200,call,2026-02-25,earnings_day,3.25,4.75,2.96,4.05,129669,4.126,20203
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227C00200000,200,call,2026-02-26,post_day_1,1.43,1.5,0.04,0.06,227354,0.2783,20219
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227C00200000,200,call,2026-02-27,expiration_day,0.04,0.04,0.01,0.01,52984,0.0131,2518
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227P00190000,190,put,2026-02-24,pre_earnings_day,5.25,7.25,4.15,4.55,37107,5.1141,5196
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227P00190000,190,put,2026-02-25,earnings_day,3.9,4.0,2.85,3.55,56380,3.2085,8752
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227P00190000,190,put,2026-02-26,post_day_1,1.73,6.3,1.57,5.5,102367,3.3257,18979
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227P00190000,190,put,2026-02-27,expiration_day,8.8,13.4,7.51,12.75,15689,10.0507,2292
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227P00195000,195,put,2026-02-24,pre_earnings_day,7.82,10.3,6.38,6.91,6092,7.391,1295
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227P00195000,195,put,2026-02-25,earnings_day,6.05,6.2,4.6,5.6,45497,5.1056,9430
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227P00195000,195,put,2026-02-26,post_day_1,3.75,10.7,3.36,10.2,21911,6.7022,5374
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227P00195000,195,put,2026-02-27,expiration_day,13.75,18.5,12.59,18.0,5402,15.1713,843
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227P00200000,200,put,2026-02-24,pre_earnings_day,10.95,14.0,9.3,10.0,2830,10.4361,818
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227P00200000,200,put,2026-02-25,earnings_day,8.8,9.06,7.01,8.2,11088,7.6165,2046
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227P00200000,200,put,2026-02-26,post_day_1,7.2,15.74,6.85,15.13,3851,11.6708,974
NVDA_Q4_2026_2026-02-25,NVDA,2026-02-25,2026-02-27,2026-02-25,O:NVDA260227P00200000,200,put,2026-02-27,expiration_day,18.92,23.5,16.95,22.85,1177,19.3798,308
